col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
238305,,Beatam me dicent omnes,010v,122,123608,001574,,4159,M,1717,8,,,,'2':16B '3':18B '560':13A 'adv':19B 'beatam':1A 'biblioteca':7A 'conv':11A 'dicent':3A 'fer':15B 'firenz':5A 'florenc':6A 'hebd':17B 'laurenziana':10A 'medicea':9A 'medicea-laurenziana':8A 'omn':4A 'sopp':12A 'v2':20B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123608,151,Conv. sopp. 560,151,Biblioteca Medicea-Laurenziana,I-Fl,Firenze (Florence),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
243321,,Beata es Maria quae credidisti,012v,122,123610,001565,https://unipub.uni-graz.at/obvugrscript/content/pageview/6705033,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia,,"'2':44B '29':38A '38/8':40A 'adventus':45B 'alleluia':20A,35A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':43B 'domino':19A,34A 'es':2A,7A,22A 'f':41A 'graz':36A 'maria':3A,8A,23A 'olim':39A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'universitätsbibliothek':37A 'v2':46B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123610,2,29 (olim 38/8 f.),2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
243394,,Beatam me dicent omnes generationes,019v,122,123610,001574,https://unipub.uni-graz.at/obvugrscript/content/pageview/6705047,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,"'2':34B '29':28A '3':36B '38/8':30A 'adv':37B 'ancillam':12A,22A 'beatam':1A,6A,16A 'deus':15A,25A 'dicent':3A,8A,18A 'f':31A 'fer':33B 'generation':5A,10A,20A 'graz':26A 'hebd':35B 'humilem':13A,23A 'olim':29A 'omn':4A,9A,19A 'quia':11A,21A 'respexit':14A,24A 'universitätsbibliothek':27A 'v2':38B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123610,2,29 (olim 38/8 f.),2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
253471,,Beata es Maria quae credidisti,015r,122,123672,001565,http://www.e-codices.unifr.ch/en/fcc/0002/15r/medium,4159,M,1628,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya | euouae,1---g--gk--hg---h---gf--gh--gh---gf---g--h--hl--klk---h--j--kj--hg-h---g---g---g7---gh--fe---d---ef--gh---h---g--fg--gfd---f--fg--g--g---4---k--k--j--k--h--g---3,"'2':42A '3':45B 'adventus':46B 'alleluia':36A 'alleluya':20A 'beata':1A,6A,22A 'bibliothèqu':38A 'cordeli':40A 'credidisti':5A,10A,26A 'des':39A 'dicta':15A,31A 'dom':44B 'domino':19A,35A 'es':2A,7A,23A 'euouae':21A 'fribourg':37A 'maria':3A,8A,24A 'ms':41A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':47B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123672,46,Ms. 2,46,Bibliothèque des Cordeliers,CH-Fco,Fribourg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
253473,,Beatam me dicent omnes generationes,015v,122,123672,001574,http://www.e-codices.unifr.ch/en/fcc/0002/15v/medium,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | euouae,1---g--gk--h---g---h--f---gh--g---h--gf--g7--hG--f--f---g--g---f--g--h---kl--k--kj-klk---h--k--j---g--g---4---k--k--j--k--h--g7---3,"'2':32A,35B '3':37B 'adv':38B 'ancillam':12A,23A 'beatam':1A,6A,17A 'bibliothèqu':28A 'cordeli':30A 'des':29A 'deus':15A,26A 'dicent':3A,8A,19A 'euouae':16A 'fer':34B 'fribourg':27A 'generation':5A,10A,21A 'hebd':36B 'humilem':13A,24A 'ms':31A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'v2':39B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123672,46,Ms. 2,46,Bibliothèque des Cordeliers,CH-Fco,Fribourg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
260471,,Beata es Maria quae,007r,122,123706,001565,,4159,M,1606,8,,,,'2':13B '42':10A 'adventus':14B 'beata':1A 'deissmann':9A 'dom':12B 'es':2A 'istanbul':5A 'maria':3A 'müzesi':8A 'quae':4A 'sarayı':7A 'topkapı':6A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123706,210,Deissmann 42,210,Topkapı Sarayı Müzesi,TR-Itks,Istanbul,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
260527,,Beatam me dicent omnes,009v,122,123706,001574,,4159,M,1717,8,,,,'2':13B '3':15B '42':10A 'adv':16B 'beatam':1A 'deissmann':9A 'dicent':3A 'fer':12B 'hebd':14B 'istanbul':5A 'müzesi':8A 'omn':4A 'sarayı':7A 'topkapı':6A 'v2':17B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123706,210,Deissmann 42,210,Topkapı Sarayı Müzesi,TR-Itks,Istanbul,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
263538,,Beata Agnes in medio,147r,122,123706,001559,,4159,M,2116,8,,,,'42':10A 'agn':2A 'agneti':12B 'beata':1A 'deissmann':9A 'istanbul':5A 'medio':4A 'müzesi':8A 'sarayı':7A 'topkapı':6A 'v2':13B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123706,210,Deissmann 42,210,Topkapı Sarayı Müzesi,TR-Itks,Istanbul,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
264799,,Beata dei genetrix Maria vir-,215v,122,123706,001563,,4159,1,1491,8,,,,"'42':11A '8':15B 'assumptio':13B 'beata':1A 'dei':2A 'deissmann':10A 'genetrix':3A 'istanbul':6A 'maria':4A,14B 'müzesi':9A 'sarayı':8A 'topkapı':7A 'v2':16B 'vir':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123706,210,Deissmann 42,210,Topkapı Sarayı Müzesi,TR-Itks,Istanbul,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1491,"Assumptio Mariae,8",In week after Assumption of Mary
266567,,Beata es Maria quae,083,122,123719,001565,,4159,M,1628,8,,,,'3':16B '4':13A 'adventus':17B 'beata':1A 'c':11A 'cod':10A 'dom':15B 'dubrovnik':5A 'es':2A 'franciscan':8A 'franjevački':6A 'maria':3A 'monasteri':9A 'nr':12A 'quae':4A 'samostan':7A 'v2':18B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123719,138,Cod. C Nr. 4,138,Franjevački Samostan (Franciscan Monastery),HR-Hf,Dubrovnik,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
266569,,Beatam me dicent omnes,084,122,123719,001574,,4159,M,1717,8,,,,'2':16B '3':18B '4':13A 'adv':19B 'beatam':1A 'c':11A 'cod':10A 'dicent':3A 'dubrovnik':5A 'fer':15B 'franciscan':8A 'franjevački':6A 'hebd':17B 'monasteri':9A 'nr':12A 'omn':4A 'samostan':7A 'v2':20B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123719,138,Cod. C Nr. 4,138,Franjevački Samostan (Franciscan Monastery),HR-Hf,Dubrovnik,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
270197,,Beata es Maria quae credidisti,012r,122,123723,001565,https://cantus.simssa.ca/manuscript/123723/?folio%5B0%5D=012r&pageAlias=Folio%40012r,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya | Euouae,1---g--gk--hg---h---gf--gh7--gh---gf---g--h--hl--klk---h--j--k--h--hg---fg---g---g---gh7--fe---d---ef--gh---h---g--g--gfd---fe--fg--g--g---4---k--k--j--k--h--g77---3,"'1554':47A '2':50B 'adventus':51B 'alleluia':36A 'alleluya':20A 'beata':1A,6A,22A 'canada':38A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':49B 'domino':19A,35A 'es':2A,7A,23A 'euouae':21A 'halifax':37A 'librari':45A 'm2149.l4':46A 'mari':40A 'maria':3A,8A,24A 'patrick':43A 'perficientur':11A,27A 'power':44A 'quae':4A,25A,30A 'que':9A,14A 'st':39A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'univers':42A 'v2':52B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123723,22,M2149.L4 1554,22,St. Mary’s University - Patrick Power Library,CDN-Hsmu,Halifax (Canada),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
270288,,Beatam me dicent omnes generationes,018v,122,123723,001574,https://cantus.simssa.ca/manuscript/123723/?folio%5B0%5D=018v&pageAlias=Folio%53018v,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | Euouae,1---g--gk--h---g---h--gf---gh--g---h--gf--g--gh--f7--f---f--g---f--g--h---kl--k--kjklk---h--hk--jh---g--g7---4---k--k--j--k--h--g---3,"'1554':37A '2':40B '3':42B 'adv':43B 'ancillam':12A,23A 'beatam':1A,6A,17A 'canada':28A 'deus':15A,26A 'dicent':3A,8A,19A 'euouae':16A 'fer':39B 'generation':5A,10A,21A 'halifax':27A 'hebd':41B 'humilem':13A,24A 'librari':35A 'm2149.l4':36A 'mari':30A 'omn':4A,9A,20A 'patrick':33A 'power':34A 'quia':11A,22A 'respexit':14A,25A 'st':29A 'univers':32A 'v2':44B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123723,22,M2149.L4 1554,22,St. Mary’s University - Patrick Power Library,CDN-Hsmu,Halifax (Canada),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
273220,,Beata es Maria quae credidisti,078v,122,123725,001565,https://www.e-codices.unifr.ch/en/bke/0103/78v,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es Maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia,,"'103':40A '2':43B 'adventus':44B 'alleluia':20A,35A 'beata':1A,6A,21A 'benediktinerklost':37A 'cod':39A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':42B 'domino':19A,34A 'engelberg':36A 'es':2A,7A,22A 'maria':3A,8A,23A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'stiftsbibliothek':38A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':45B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123725,45,Cod. 103,45,Benediktinerkloster - Stiftsbibliothek,CH-ENstb,Engelberg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
276236,,Beata es Maria quae,016v,122,123738,001565,,4159,M,1606,8,,,,'2':13B 'adventus':14B 'badija':9A 'beata':1A 'codex':8A 'dom':12B 'dubrovnik':5A 'es':2A 'franjevacki':6A 'maria':3A 'quae':4A 'samostan':7A 'v':10A 'v2':15B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123738,137,Codex Badija V,137,Franjevacki samostan,HR-Dsmbb,Dubrovnik,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
276302,,Beata es Maria quae,028r,122,123738,001565,,4159,M,1834,8,,,,'3':15B '6':13B 'adv':16B 'badija':9A 'beata':1A 'codex':8A 'dubrovnik':5A 'es':2A 'fer':12B 'franjevacki':6A 'hebd':14B 'maria':3A 'quae':4A 'samostan':7A 'v':10A 'v2':17B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123738,137,Codex Badija V,137,Franjevacki samostan,HR-Dsmbb,Dubrovnik,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1834,Fer. 6 Hebd. 3 Adv.,"Friday, 3rd week, Advent"
287102,,Beata es Maria quae credidisti,009r,122,123614,001565,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1013/AT5000-1013_9r.jpg,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es MaRia que credidisti perficientur in te que dicta sunt tibi a domino alleluia,,"'1013':42A '2':45B 'adventus':46B 'alleluia':20A,35A 'augustin':38A 'augustiner-chorherrenstift':37A 'beata':1A,6A,21A 'bibliothek':40A 'ccl':41A 'chorherrenstift':39A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':44B 'domino':19A,34A 'es':2A,7A,22A 'klosterneuburg':36A 'maria':3A,8A,23A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':47B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123614,3,CCl 1013,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
288405,,Beata Agnes in medio flammarum,077v,122,123614,001559,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1013/AT5000-1013_77v.jpg,4159,M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,Beata agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quesivi quem semper optavi,,"'1013':94A 'ad':38A,79A 'agn':2A,7A,48A 'agneti':96B 'amavi':41A,82A 'augustin':90A 'augustiner-chorherrenstift':89A 'beata':1A,6A,47A 'bibliothek':92A 'call':33A,74A 'carni':30A,71A 'ccl':93A 'chorherrenstift':91A 'colend':17A,58A 'deprecor':15A,56A 'ecc':36A,77A 'et':29A,35A,70A,76A 'evasi':26A,67A 'expansi':11A,52A 'filium':23A,64A 'flammarum':5A,10A,51A 'immaculato':32A,73A 'klosterneuburg':88A 'manibus':12A,53A 'medio':4A,9A,50A 'metuend':19A,60A 'mina':25A,66A 'optavi':46A,87A 'orabat':13A,54A 'pater':18A,59A 'per':21A,62A 'quaesivi':84A 'quem':40A,42A,44A,81A,83A,85A 'quesivi':43A 'quia':20A,61A 'sacrilegi':27A,68A 'sanctum':22A,63A 'semper':45A,86A 'spurcitia':31A,72A 'te':14A,39A,55A,80A 'transivi':34A,75A 'tuum':24A,65A 'tyranni':28A,69A 'v2':97B 'venerand':16A,57A 'venio':37A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123614,3,CCl 1013,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
291068,,Beata Agnes in medio,088v,122,123615,001559,,4159,M,2116,8,,,,'1017':11A 'agn':2A 'agneti':13B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'ccl':10A 'chorherrenstift':8A 'klosterneuburg':5A 'medio':4A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123615,3,CCl 1017,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
291224,,Beata Agatha ingressa,102r,122,123615,001558,,4159,M,2183,8,,,,"'1017':10A 'agatha':2A,12B 'augustin':6A 'augustiner-chorherrenstift':5A 'beata':1A 'bibliothek':8A 'ccl':9A 'chorherrenstift':7A 'ingressa':3A 'klosterneuburg':4A 'v2':13B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123615,3,CCl 1017,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
296243,,Beata Agnes in medio,065v,122,123653,001559,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1010/AT5000-1010_65v.jpg,4159,M,2116,8,,,,'1010':11A 'agn':2A 'agneti':13B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'ccl':10A 'chorherrenstift':8A 'klosterneuburg':5A 'medio':4A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123653,3,CCl 1010,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
296397,,Beata Agatha ingressa,075r,122,123653,001558,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1010/AT5000-1010_75r.jpg,4159,M,2183,8,,,,"'1010':10A 'agatha':2A,12B 'augustin':6A 'augustiner-chorherrenstift':5A 'beata':1A 'bibliothek':8A 'ccl':9A 'chorherrenstift':7A 'ingressa':3A 'klosterneuburg':4A 'v2':13B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123653,3,CCl 1010,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
297420,,Beata es Maria quae,010r,122,123654,001565,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1011/AT5000-1011_10r.jpg,4159,M,1606,8,,,,'1011':11A '2':14B 'adventus':15B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'ccl':10A 'chorherrenstift':8A 'dom':13B 'es':2A 'klosterneuburg':5A 'maria':3A 'quae':4A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123654,3,CCl 1011,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
298773,,Beata Agnes in medio,116r,122,123654,001559,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1011/AT5000-1011_116r.jpg,4159,M,2116,8,,,,'1011':10A 'agn':2A 'agneti':12B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'chorherrenstift':8A 'klosterneuburg':5A 'medio':4A 'v2':13B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123654,3,CCl 1011,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
298894,,Beata Agatha ingressa,128r,122,123654,001558,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1011/AT5000-1011_128r.jpg,4159,M,2183,8,,,,"'1011':9A 'agatha':2A,11B 'augustin':6A 'augustiner-chorherrenstift':5A 'beata':1A 'bibliothek':8A 'chorherrenstift':7A 'ingressa':3A 'klosterneuburg':4A 'v2':12B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123654,3,CCl 1011,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
300159,,Beata es Maria quae,011v,122,123655,001565,http://manuscripta.at/diglit/AT5000-1015/027,4159,M,1606,8,,,,'1015':11A '2':14B 'adventus':15B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'ccl':10A 'chorherrenstift':8A 'dom':13B 'es':2A 'klosterneuburg':5A 'maria':3A 'quae':4A 'v2':16B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123655,3,CCl 1015,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
301505,,Beata Agnes in medio,096v,122,123655,001559,http://manuscripta.at/diglit/AT5000-1015/0197,4159,M,2116,8,,,,'1015':11A 'agn':2A 'agneti':13B 'augustin':7A 'augustiner-chorherrenstift':6A 'beata':1A 'bibliothek':9A 'ccl':10A 'chorherrenstift':8A 'klosterneuburg':5A 'medio':4A 'v2':14B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123655,3,CCl 1015,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
309168,,Beata es Maria quae,055v,122,123689,001565,https://cantus.app.uni-regensburg.de/microfilm/copenhagen/vol1/pages/056.html,4159,M,1606,8,,,1--g-gk-hg--h--f-gh-gh--gf-,'01':16A '2':19B '3449':14A '8o':15A 'adventus':20B 'beata':1A 'bibliotek':9A 'copenhagen':6A 'det':7A 'dom':18B 'es':2A 'gl':11A 'kgl':12A 'kongelig':8A 'københavn':5A 'maria':3A 'quae':4A 'slotsholmen':10A 'v2':21B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123689,89,"Gl. Kgl. S. 3449, 8o [01] I",89,Det kongelige Bibliotek Slotsholmen,DK-Kk,København (Copenhagen),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
309254,,Beatam me dicent omnes,086v,122,123689,001574,https://cantus.app.uni-regensburg.de/microfilm/copenhagen/vol1/pages/087.html,4159,M,1717,8,,,1--g-gk-h--g-h-gg--gh-g-,'01':16A '2':19B '3':21B '3449':14A '8o':15A 'adv':22B 'beatam':1A 'bibliotek':9A 'copenhagen':6A 'det':7A 'dicent':3A 'fer':18B 'gl':11A 'hebd':20B 'kgl':12A 'kongelig':8A 'københavn':5A 'omn':4A 'slotsholmen':10A 'v2':23B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123689,89,"Gl. Kgl. S. 3449, 8o [01] I",89,Det kongelige Bibliotek Slotsholmen,DK-Kk,København (Copenhagen),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
310673,,Beatam me dicent omnes,204v,122,123691,001574,https://cantus.app.uni-regensburg.de/microfilm/copenhagen/vol3/pages/205.html,4159,M,1486,8,,,1--g-gk-h--g--h-gg--gh-g-,'03':16A '3449':14A '8':21B '8o':15A 'annuntiatio':19B 'beatam':1A 'bibliotek':9A 'copenhagen':6A 'det':7A 'dicent':3A 'gl':11A 'iii':17A 'kgl':12A 'kongelig':8A 'københavn':5A 'maria':20B 'omn':4A 'slotsholmen':10A 'v2':22B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123691,89,Gl. Kgl. S. 3449 8o [03] III,89,Det kongelige Bibliotek Slotsholmen,DK-Kk,København (Copenhagen),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1486,"Annuntiatio Mariae,8",In week after Annunciation of Mary
