chant_id,title,incipit,genre_name,source_siglum,institution_siglum
246974,,Domine praevenisti eum in benedictionibus,R,A-Gu 29,A-Gu
246977,,Domine iste sanctus habitabit in ,A,A-Gu 29,A-Gu
247067,,Domine dominus noster quam admirabile ,A,A-Gu 29,A-Gu
247071,,Domine quinque talenta tradidisti mihi,V,A-Gu 29,A-Gu
247080,,Domine iste sanctus habitabit in ,A,A-Gu 29,A-Gu
247145,,Domine quinque talenta tradidisti mihi ,A,A-Gu 29,A-Gu
247163,,Domine iste sanctus*,A,A-Gu 29,A-Gu
247167,,Domine praevenisti*,R,A-Gu 29,A-Gu
247213,,Domine quinque talenta*,A,A-Gu 29,A-Gu
247748,,Domine si in tempore hoc,A,A-Gu 30,A-Gu
248145,,Domine in virtute tua*,A,A-Gu 30,A-Gu
248158,,Domine qui custodis pactum et,V,A-Gu 30,A-Gu
248159,,Domine si conversus fuerit populus,R,A-Gu 30,A-Gu
248206,,Domine factum est ut imperasti,A,A-Gu 30,A-Gu
248207,,Domine factum est ut imperasti,A,A-Gu 30,A-Gu
248235,,Domine pater et deus vitae,R,A-Gu 30,A-Gu
248239,,Domine pater et deus vitae,V,A-Gu 30,A-Gu
248360,,Domine deus*,R,A-Gu 30,A-Gu
248369,,Domine rex omnipotens in ditione,R,A-Gu 30,A-Gu
248370,,Domine rex omnipotens in ditione,A,A-Gu 30,A-Gu
248381,,Domine deus exercituum magne et,V,A-Gu 30,A-Gu
248382,,Domine deus qui conteris bella,R,A-Gu 30,A-Gu
248388,,Domine rex omnipotens in ditione ,R,A-Gu 30,A-Gu
248393,,Domine deus caeli et terrae,V,A-Gu 30,A-Gu
248499,,Domine descende ut sanes filium ,A,A-Gu 30,A-Gu
248528,,Domine dilexi decorem*,W,A-Gu 30,A-Gu
248577,,Domine dilexi decorem*,W,A-Gu 30,A-Gu
248762,,Domine ostende nobis patrem et,A,A-Gu 30,A-Gu
248772,,Domine ostende*,A,A-Gu 30,A-Gu
249289,,Domine quinque talenta*,A,A-Gu 30,A-Gu
249325,,Domine si tu es jube,R,A-Gu 30,A-Gu
249538,,Domine deus noster*,A,A-Gu 30,A-Gu
249547,,Domine iste sanctus*,A,A-Gu 30,A-Gu
249601,,Domine si tu es jube*,R,A-Gu 30,A-Gu
249643,,Domine quinque*,A,A-Gu 30,A-Gu
249885,,Domine non aspicias*,R,A-Gu 30,A-Gu
249923,,Domine non aspicias peccata mea,R,A-Gu 30,A-Gu
250239,,Domine libera animam meam a,A,A-Gu 30,A-Gu
250748,,Domine iste sanctus*,A,A-Gu 30,A-Gu
250754,,Domine praevenisti*,R,A-Gu 30,A-Gu
250769,,Domine mi rex da mihi,A,A-Gu 30,A-Gu
250783,,Domine mi rex*,A,A-Gu 30,A-Gu
251031,,Domine iste sanctus*,A,A-Gu 30,A-Gu
251049,,Domine rex aeterne qui es,A,A-Gu 30,A-Gu
251051,,Domine rex*,A,A-Gu 30,A-Gu
251058,,Domine libera animam meam a,A,A-Gu 30,A-Gu
251075,,Domine rex aeterne*,A,A-Gu 30,A-Gu
251150,,Domine rex*,A,A-Gu 30,A-Gu
251244,,Domine iste sanctus cum*,A,A-Gu 30,A-Gu
251247,,Domine praevenisti eum*,R,A-Gu 30,A-Gu
251368,,Domine Jesu Christe ne despicias ,R,A-Gu 30,A-Gu
251557,,Domine qui operati sunt justitiam,A,A-Gu 30,A-Gu
251566,,Domine spes sanctorum et turris,A,A-Gu 30,A-Gu
251569,,Domine deus virtutum beati omnes,A,A-Gu 30,A-Gu
251618,,Domine deus noster*,A,A-Gu 30,A-Gu
251634,,Domine si adhuc populo tuo,R,A-Gu 30,A-Gu
251635,,Domine si adhuc in eodem,V,A-Gu 30,A-Gu
251637,,Domine si adhuc populo tuo,V,A-Gu 30,A-Gu
251667,,Domine si adhuc populo tuo,A,A-Gu 30,A-Gu
251681,,Domine deus noster cujus gratia,A,A-Gu 30,A-Gu
251683,,Domine si adhuc*,A,A-Gu 30,A-Gu
251711,,Domine deus noster*,A,A-Gu 30,A-Gu
251754,,Domine iste sanctus*,A,A-Gu 30,A-Gu
251758,,Domine praevenisti*,R,A-Gu 30,A-Gu
251886,,Domine Jesu Christe seminator casti,A,A-Gu 30,A-Gu
251909,,Domine Jesu Christe pastor bone,R,A-Gu 30,A-Gu
251934,,Domine Jesu Christe*,A,A-Gu 30,A-Gu
251952,,Domine praevenisti*,R,A-Gu 30,A-Gu
251955,,Domine iste sanctus*,A,A-Gu 30,A-Gu
252136,,Domine Jesu Christe magister bone,A,A-Gu 30,A-Gu
252492,,Domine praevenisti eum in benedictionibus ,R,A-Gu 30,A-Gu
252496,,Domine iste sanctus habitabit in,A,A-Gu 30,A-Gu
252587,,Domine dominus noster quam admirabile,A,A-Gu 30,A-Gu
252591,,Domine quinque talenta tradidisti mihi ,V,A-Gu 30,A-Gu
252600,,Domine iste sanctus habitabit in,A,A-Gu 30,A-Gu
252665,,Domine quinque talenta tradidisti mihi,A,A-Gu 30,A-Gu
252682,,Domine iste sanctus*,A,A-Gu 30,A-Gu
252686,,Domine praevenisti*,R,A-Gu 30,A-Gu
252733,,Domine quinque*,A,A-Gu 30,A-Gu
253346,,Domine deus virtutum converte nos,W,CH-Fco Ms. 2,CH-Fco
253370,,Domine deus*,V,CH-Fco Ms. 2,CH-Fco
253443,,Domine praestolamur adventum tuum ut ,I,CH-Fco Ms. 2,CH-Fco
253845,,Domine audivi auditum tuum et,V,CH-Fco Ms. 2,CH-Fco
254031,,Domine ne in ira tua,R,CH-Fco Ms. 2,CH-Fco
254049,,Domine in virtute tua laetabitur,A,CH-Fco Ms. 2,CH-Fco
254059,,Domine deus Israel exaudi preces,V,CH-Fco Ms. 2,CH-Fco
254112,,Domine in caelo misericordia tua,W,CH-Fco Ms. 2,CH-Fco
254224,,Domine deus in adjutorium meum,A,CH-Fco Ms. 2,CH-Fco
254238,,Domine refugium factus es nobis,A,CH-Fco Ms. 2,CH-Fco
254271,,Domine audivi auditum tuum et,A,CH-Fco Ms. 2,CH-Fco
254277,,Domine probasti me et cognovisti,A,CH-Fco Ms. 2,CH-Fco
254279,,Domine clamavi ad te et,A,CH-Fco Ms. 2,CH-Fco
254291,,Domine exaudi orationem meam*,W,CH-Fco Ms. 2,CH-Fco
254294,,Domine exaudi orationem meam et,R,CH-Fco Ms. 2,CH-Fco
254315,,Domine si tu vis potes,A,CH-Fco Ms. 2,CH-Fco
254317,,Domine salva nos perimus impera,A,CH-Fco Ms. 2,CH-Fco
254318,,Domine nonne bonum semen seminasti,A,CH-Fco Ms. 2,CH-Fco
254359,,Domine refugium factus es nobis,W,CH-Fco Ms. 2,CH-Fco
254409,,Domine refugium R. A generatione*,W,CH-Fco Ms. 2,CH-Fco
254449,,Domine refugium factus*,W,CH-Fco Ms. 2,CH-Fco
254475,,Domine puer meus jacet in ,R,CH-Fco Ms. 2,CH-Fco
254476,,Domine non sum dignus ut ,V,CH-Fco Ms. 2,CH-Fco
254477,,Domine puer meus jacet paralyticus,A,CH-Fco Ms. 2,CH-Fco
254478,,Domine non sum dignus ut,A,CH-Fco Ms. 2,CH-Fco
254586,,Domine qui dixisti mihi revertere ,V,CH-Fco Ms. 2,CH-Fco
254591,,Domine labia mea aperies et,A,CH-Fco Ms. 2,CH-Fco
254597,,Domine bonum est nos hic,A,CH-Fco Ms. 2,CH-Fco
254661,,Domine ut video propheta es,A,CH-Fco Ms. 2,CH-Fco
254713,,Domine si hic fuisses Lazarus,A,CH-Fco Ms. 2,CH-Fco
254752,,Domine labia mea aperies et ,V,CH-Fco Ms. 2,CH-Fco
254867,,Domine vim patior responde pro ,A,CH-Fco Ms. 2,CH-Fco
254990,,Domine abstraxisti ab inferis animam,A,CH-Fco Ms. 2,CH-Fco
255414,,Domine qui custodis pactum et,V,CH-Fco Ms. 2,CH-Fco
255417,,Domine si conversus fuerit populus,R,CH-Fco Ms. 2,CH-Fco
255500,,Domine pater et deus vitae,R,CH-Fco Ms. 2,CH-Fco
255573,,Domine deus qui conteris bella,R,CH-Fco Ms. 2,CH-Fco
255577,,Domine rex omnipotens in ditione,A,CH-Fco Ms. 2,CH-Fco
255578,,Domine deus rex omnipotens libera,A,CH-Fco Ms. 2,CH-Fco
255579,,Domine rex omnipotens in ditione,R,CH-Fco Ms. 2,CH-Fco
255582,,Domine rex universae potestatis converte,V,CH-Fco Ms. 2,CH-Fco
255584,,Domine deus creator caeli et,V,CH-Fco Ms. 2,CH-Fco
255652,,Domine dominus noster quam admirabile,V,CH-Fco Ms. 2,CH-Fco
255929,,Domine qui me creasti et ,V,CH-Fco Ms. 2,CH-Fco
256115,,Domine ostende nobis patrem et ,A,CH-Fco Ms. 2,CH-Fco
256123,,Domine ostende nobis*,A,CH-Fco Ms. 2,CH-Fco
256349,,Domine si tu es jube ,R,CH-Fco Ms. 2,CH-Fco
256615,,Domine mi rex da mihi,A,CH-Fco Ms. 2,CH-Fco
256829,,Domine qui operati sunt justitiam,A,CH-Fco Ms. 2,CH-Fco
256836,,Domine spes sanctorum et turris,A,CH-Fco Ms. 2,CH-Fco
256867,,Domine si adhuc populo tuo,R,CH-Fco Ms. 2,CH-Fco
256870,,Domine si adhuc populo tuo,V,CH-Fco Ms. 2,CH-Fco
256892,,Domine si adhuc populo tuo,A,CH-Fco Ms. 2,CH-Fco
256914,,Domine Jesu Christe seminator casti,A,CH-Fco Ms. 2,CH-Fco
256921,,Domine Jesu Christe pastor bone,R,CH-Fco Ms. 2,CH-Fco
257052,,Domine praevenisti eum in benedictionibus,R,CH-Fco Ms. 2,CH-Fco
257150,,Domine quinque talenta tradidisti mihi,V,CH-Fco Ms. 2,CH-Fco
257157,,Domine dominus noster quam admirabile,A,CH-Fco Ms. 2,CH-Fco
257165,,Domine iste sanctus habitavit in,A,CH-Fco Ms. 2,CH-Fco
257217,,Domine iste sanctus*,A,CH-Fco Ms. 2,CH-Fco
257222,,Domine quinque talenta tradidisti mihi,A,CH-Fco Ms. 2,CH-Fco
257238,,Domine quinque talenta*,A,CH-Fco Ms. 2,CH-Fco
257315,,Domine si conversus fuerit populus,V,CH-Fco Ms. 2,CH-Fco
257735,,Domine si in tempore hoc,A,D-FUl Aa 55,D-FUl
257767,,Domine si in tempore*,A,D-FUl Aa 55,D-FUl
258059,,Domine qui custodis pactum et,V,D-FUl Aa 55,D-FUl
258060,,Domine si conversus fuerit,R,D-FUl Aa 55,D-FUl
258085,,Domine pater et deus vitae,V,D-FUl Aa 55,D-FUl
258086,,Domine pater et deus vitae,R,D-FUl Aa 55,D-FUl
258157,,Domine rex omnipotens in,A,D-FUl Aa 55,D-FUl
258169,,Domine deus qui conteris,R,D-FUl Aa 55,D-FUl
258175,,Domine rex omnipotens in,R,D-FUl Aa 55,D-FUl
258259,,Domine factum est ut,A,D-FUl Aa 55,D-FUl
258323,,Domine descende ut sanes,A,D-FUl Aa 55,D-FUl
258342,,Domine dilexi*,W,D-FUl Aa 55,D-FUl
258352,,Domine dilexi decorem*,W,D-FUl Aa 55,D-FUl
258393,,Domine dilexi decorem domus,R,D-FUl Aa 55,D-FUl
258489,,Domine ostende nobis patrem,A,D-FUl Aa 55,D-FUl
258564,,Domine Jesu Christe*,R,D-FUl Aa 55,D-FUl
258597,,Domine Jesu Christe redemptor,R,D-FUl Aa 55,D-FUl
258730,,Domine si tu es jube ,R,D-FUl Aa 55,D-FUl
258893,,Domine deus noster*,A,D-FUl Aa 55,D-FUl
258902,,Domine si adhuc*,A,D-FUl Aa 55,D-FUl
259445,,Domine mi rex da mihi ,A,D-FUl Aa 55,D-FUl
259452,,Domine mi rex*,A,D-FUl Aa 55,D-FUl
259622,,Domine deus virtutum beati,A,D-FUl Aa 55,D-FUl
259642,,Domine qui operati sunt,A,D-FUl Aa 55,D-FUl
259655,,Domine spes sanctorum et,A,D-FUl Aa 55,D-FUl
259686,,Domine deus noster cujus,A,D-FUl Aa 55,D-FUl
259704,,Domine si adhuc populo tuo,R,D-FUl Aa 55,D-FUl
259705,,Domine si adhuc in eodem,V,D-FUl Aa 55,D-FUl
259707,,Domine si adhuc populo tuo,V,D-FUl Aa 55,D-FUl
259733,,Domine si adhuc populo tuo,A,D-FUl Aa 55,D-FUl
259741,,Domine deus noster*,A,D-FUl Aa 55,D-FUl
259757,,Domine deus noster*,A,D-FUl Aa 55,D-FUl
259841,,Domine Jesu Christe*,R,D-FUl Aa 55,D-FUl
259865,,Domine Jesu Christe seminator,A,D-FUl Aa 55,D-FUl
259873,,Domine Jesu Christe pastor,R,D-FUl Aa 55,D-FUl
260174,,Domine quinque talenta,V,D-FUl Aa 55,D-FUl
260181,,Domine dominus noster quam,A,D-FUl Aa 55,D-FUl
260189,,Domine iste sanctus habitabit,A,D-FUl Aa 55,D-FUl
260400,,Domine deus virtutum converte,W,TR-Itks 42,TR-Itks
260419,,Domine deus*,W,TR-Itks 42,TR-Itks
260564,,Domine deus virtutum converte,V,TR-Itks 42,TR-Itks
260582,,Domine deus virtutum converte nos,A,TR-Itks 42,TR-Itks
260766,,Domine audivi auditum tuum et,V,TR-Itks 42,TR-Itks
260882,,Domine libera animam meam a,A,TR-Itks 42,TR-Itks
260917,,Domine suscipe me ut cum,A,TR-Itks 42,TR-Itks
261051,,Domine audivi auditum tuum et,V,TR-Itks 42,TR-Itks
261063,,Domine audivi auditum tuum et,V,TR-Itks 42,TR-Itks
261293,,Domine deus meus in te,A,TR-Itks 42,TR-Itks
261296,,Domine ne in ira tua arguas,R,TR-Itks 42,TR-Itks
261314,,Domine in virtute tua,A,TR-Itks 42,TR-Itks
261319,,Domine dilexi decorem domus,V,TR-Itks 42,TR-Itks
261323,,Domine deus Israel exaudi,V,TR-Itks 42,TR-Itks
261427,,Domine ne in furore tuo,V,TR-Itks 42,TR-Itks
261472,,Domine deus in adjutorium,A,TR-Itks 42,TR-Itks
261485,,Domine refugium factus es,A,TR-Itks 42,TR-Itks
261516,,Domine audivi auditionem tuum,A,TR-Itks 42,TR-Itks
261522,,Domine probasti me et,A,TR-Itks 42,TR-Itks
261524,,Domine clamavi ad te exaudi,A,TR-Itks 42,TR-Itks
261535,,Domine exaudi*,W,TR-Itks 42,TR-Itks
261538,,Domine exaudi orationem meam,R,TR-Itks 42,TR-Itks
261554,,Domine puer meus jacet,A,TR-Itks 42,TR-Itks
261555,,Domine non sum dignus ut,A,TR-Itks 42,TR-Itks
261558,,Domine salva nos perimus,A,TR-Itks 42,TR-Itks
261727,,Domine non secundum peccata*,W,TR-Itks 42,TR-Itks
261733,,Domine puer meus jacet,A,TR-Itks 42,TR-Itks
261734,,Domine non sum dignus ut,A,TR-Itks 42,TR-Itks
261746,,Domine deus salutis mee in,V,TR-Itks 42,TR-Itks
261831,,Domine dimitte eam quia,A,TR-Itks 42,TR-Itks
261854,,Domine labia mea aperies et,A,TR-Itks 42,TR-Itks
261955,,Domine ut video propheta es,A,TR-Itks 42,TR-Itks
262019,,Domine si hic fuisses Lazarus,A,TR-Itks 42,TR-Itks
262095,,Domine labia mea aperies et,V,TR-Itks 42,TR-Itks
262227,,Domine vim patior responde,A,TR-Itks 42,TR-Itks
262429,,Domine abstraxisti ab inferis,A,TR-Itks 42,TR-Itks
262834,,Domine si in tempore hoc,A,TR-Itks 42,TR-Itks
263148,,Domine dilexi decorem domus,R,TR-Itks 42,TR-Itks
263176,,Domine qui custodis pactum et,V,TR-Itks 42,TR-Itks
263177,,Domine si conversus fuerit,R,TR-Itks 42,TR-Itks
263200,,Domine pater et deus vitae,R,TR-Itks 42,TR-Itks
263203,,Domine pater et deus vitae,V,TR-Itks 42,TR-Itks
263272,,Domine deus exercituum magne,V,TR-Itks 42,TR-Itks
263273,,Domine deus qui conteris,R,TR-Itks 42,TR-Itks
263275,,Domine rex omnipotens in,R,TR-Itks 42,TR-Itks
263348,,Domine factum est ut,A,TR-Itks 42,TR-Itks
263398,,Domine descende ut sanes,A,TR-Itks 42,TR-Itks
263906,,Domine non aspicias peccata,R,TR-Itks 42,TR-Itks
264057,,Domine ostende nobis patrem,A,TR-Itks 42,TR-Itks
264065,,Domine ostende*,A,TR-Itks 42,TR-Itks
264241,,Domine qui operatus est iustitiam,A,TR-Itks 42,TR-Itks
264285,,Domine si tu es jube me,R,TR-Itks 42,TR-Itks
264407,,Domine deus meus judica,V,TR-Itks 42,TR-Itks
264502,,Domine ait Martha non est,V,TR-Itks 42,TR-Itks
264922,,Domine mi rex da mihi ,A,TR-Itks 42,TR-Itks
265218,,Domine qui operati sunt,A,TR-Itks 42,TR-Itks
265226,,Domine spes sanctorum et,A,TR-Itks 42,TR-Itks
265227,,Domine deus virtutum beati,A,TR-Itks 42,TR-Itks
265320,,Domine deus noster cujus,A,TR-Itks 42,TR-Itks
265334,,Domine si adhuc populo tuo,R,TR-Itks 42,TR-Itks
265337,,Domine si adhuc populo tuo,V,TR-Itks 42,TR-Itks
265359,,Domine si adhuc populo tuo,A,TR-Itks 42,TR-Itks
265437,,Domine Jesu Christe*,R,TR-Itks 42,TR-Itks
265450,,Domine Jesu Christe pastor,R,TR-Itks 42,TR-Itks
265452,,Domine Jesu Christe seminator,A,TR-Itks 42,TR-Itks
265930,,Domine quinque talenta,V,TR-Itks 42,TR-Itks
265937,,Domine dominus noster quam,A,TR-Itks 42,TR-Itks
265945,,Domine iste sanctus habitabit,A,TR-Itks 42,TR-Itks
266041,,Domine qui plasmasti me,R,TR-Itks 42,TR-Itks
266042,,Domine quidquid vitiorum,V,TR-Itks 42,TR-Itks
266047,,Domine abstraxisti ab inferis,A,TR-Itks 42,TR-Itks
266070,,Domine quando veneris,R,TR-Itks 42,TR-Itks
266092,,Domine secundum actum meum noli,R,TR-Itks 42,TR-Itks
266356,,Domine dominus -- nostra,R,TR-Itks 42,TR-Itks
266466,,Domine deus virtutum converte,W,HR-Hf Cod. C,HR-Hf
266538,,Domine praestolamur adventum,I,HR-Hf Cod. C,HR-Hf
266921,,Domine audivi auditum tuum et,V,HR-Hf Cod. C,HR-Hf
267060,,Domine ne in ira tua arguas,R,HR-Hf Cod. D,HR-Hf
267078,,Domine in virtute tua,A,HR-Hf Cod. D,HR-Hf
267088,,Domine deus Israel exaudi,V,HR-Hf Cod. D,HR-Hf
267128,,Domine in caelo misericordia,W,HR-Hf Cod. D,HR-Hf
267221,,Domine deus in adjutorium,A,HR-Hf Cod. D,HR-Hf
267234,,Domine refugium factus es,A,HR-Hf Cod. D,HR-Hf
267264,,Domine audivi auditum tuum et,A,HR-Hf Cod. D,HR-Hf
267269,,Domine probasti me et,A,HR-Hf Cod. D,HR-Hf
267271,,Domine clamavi ad te exaudi,A,HR-Hf Cod. D,HR-Hf
267282,,Domine exaudi orationem meam,W,HR-Hf Cod. D,HR-Hf
267285,,Domine exaudi orationem meam,R,HR-Hf Cod. D,HR-Hf
267304,,Domine si tu vis potes ,A,HR-Hf Cod. D,HR-Hf
267306,,Domine salva nos perimus,A,HR-Hf Cod. D,HR-Hf
267307,,Domine nonne bonum semen,A,HR-Hf Cod. D,HR-Hf
267339,,Domine refugium factus es,W,HR-Hf Cod. D,HR-Hf
267381,,Domine refugium factus es,W,HR-Hf Cod. D,HR-Hf
267420,,Domine refugium*,W,HR-Hf Cod. D,HR-Hf
267431,,Domine puer meus jacet,R,HR-Hf Cod. D,HR-Hf
267432,,Domine non sum dignus ut,V,HR-Hf Cod. D,HR-Hf
267433,,Domine puer meus jacet,A,HR-Hf Cod. D,HR-Hf
267434,,Domine non sum dignus ut,A,HR-Hf Cod. D,HR-Hf
267522,,Domine qui dixisti mihi,V,HR-Hf Cod. D,HR-Hf
267527,,Domine labia mea aperies et,A,HR-Hf Cod. D,HR-Hf
267533,,Domine bonum est nos hic ,A,HR-Hf Cod. D,HR-Hf
267598,,Domine ut video propheta es,A,HR-Hf Cod. D,HR-Hf
267650,,Domine si hic fuisses Lazarus,A,HR-Hf Cod. D,HR-Hf
267683,,Domine labia mea aperies et,V,HR-Hf Cod. D,HR-Hf
267776,,Domine vim patior responde,A,HR-Hf Cod. D,HR-Hf
267884,,Domine abstraxisti ab inferis,A,HR-Hf Cod. D,HR-Hf
268110,,Domine qui me creasti et,V,HR-Hf Cod. E,HR-Hf
268140,,Domine dominus noster quam,A,HR-Hf Cod. E,HR-Hf
268146,,Domine iste sanctus habitabit,A,HR-Hf Cod. E,HR-Hf
268280,,Domine ostende nobis patrem*,A,HR-Hf Cod. E,HR-Hf
268282,,Domine ostende nobis patrem,A,HR-Hf Cod. E,HR-Hf
268394,,Domine si tu es jube me,R,HR-Hf Cod. E,HR-Hf
268629,,Domine mi rex da mihi ,A,HR-Hf Cod. E,HR-Hf
268766,,Domine qui operati sunt,A,HR-Hf Cod. E,HR-Hf
268777,,Domine spes sanctorum et,A,HR-Hf Cod. E,HR-Hf
268801,,Domine si adhuc populo tuo,R,HR-Hf Cod. E,HR-Hf
268804,,Domine si adhuc populo tuo,V,HR-Hf Cod. E,HR-Hf
268826,,Domine si adhuc populo tuo,A,HR-Hf Cod. E,HR-Hf
268844,,Domine Jesu Christe seminator,A,HR-Hf Cod. E,HR-Hf
268851,,Domine Jesu Christe pastor,R,HR-Hf Cod. E,HR-Hf
268976,,Domine praevenisti eum in,R,HR-Hf Cod. E,HR-Hf
269067,,Domine quinque talenta,V,HR-Hf Cod. E,HR-Hf
269074,,Domine dominus noster quam,A,HR-Hf Cod. E,HR-Hf
269082,,Domine iste sanctus habitabit,A,HR-Hf Cod. E,HR-Hf
269120,,Domine quinque talenta,A,HR-Hf Cod. E,HR-Hf
269218,,Domine si conversus fuerit,V,HR-Hf Cod. E,HR-Hf
269268,,Domine quando veneris,R,HR-Hf Cod. E,HR-Hf
269286,,Domine secundum actum meum,R,HR-Hf Cod. E,HR-Hf
269771,,Domine qui custodis pactum et,V,HR-Hf Cod. F,HR-Hf
269774,,Domine si conversus fuerit,R,HR-Hf Cod. F,HR-Hf
269915,,Domine pater et deus vitae,R,HR-Hf Cod. F,HR-Hf
269989,,Domine deus qui conteris,R,HR-Hf Cod. F,HR-Hf
269994,,Domine rex omnipotens in,A,HR-Hf Cod. F,HR-Hf
269995,,Domine deus rex omnipotens,A,HR-Hf Cod. F,HR-Hf
269996,,Domine rex omnipotens in,R,HR-Hf Cod. F,HR-Hf
269999,,Domine rex universae,V,HR-Hf Cod. F,HR-Hf
270001,,Domine deus creator caeli et,V,HR-Hf Cod. F,HR-Hf
270059,,Domine in virtute tua laetabitur,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270110,,Domine deus virtutum converte nos,W,CDN-Hsmu M2149.L4,CDN-Hsmu
270130,,Domine deus*,W,CDN-Hsmu M2149.L4,CDN-Hsmu
270192,,Domine deus virtutum*,W,CDN-Hsmu M2149.L4,CDN-Hsmu
270228,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270270,,Domine deus virtutum*,W,CDN-Hsmu M2149.L4,CDN-Hsmu
270372,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270389,,Domine deus virtutum converte nos,V,CDN-Hsmu M2149.L4,CDN-Hsmu
270513,,Domine audivi auditum tuum et,V,CDN-Hsmu M2149.L4,CDN-Hsmu
270789,,Domine puer meus jacet paralyticus,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270792,,Domine nonne bonum semen seminasti,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270797,,Domine in virtute tua laetabitur,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270801,,Domine ne in ira tua,R,CDN-Hsmu M2149.L4,CDN-Hsmu
270820,,Domine dilexi decorem domus tuae,V,CDN-Hsmu M2149.L4,CDN-Hsmu
270826,,Domine deus Israel exaudi preces,V,CDN-Hsmu M2149.L4,CDN-Hsmu
270865,,Domine in caelo misericordia tua,R,CDN-Hsmu M2149.L4,CDN-Hsmu
270906,,Domine deus meus in te,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270940,,Domine libera animam meam,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270961,,Domine deus virtutum convertere respice,V,CDN-Hsmu M2149.L4,CDN-Hsmu
270968,,Domine refugium tu factus es,R,CDN-Hsmu M2149.L4,CDN-Hsmu
270976,,Domine probasti me et cognovisti,A,CDN-Hsmu M2149.L4,CDN-Hsmu
270978,,Domine clamavi ad te exaudi,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271018,,Domine exaudi orationem meam et,R,CDN-Hsmu M2149.L4,CDN-Hsmu
271111,,Domine puer meus jacet paralyticus,R,CDN-Hsmu M2149.L4,CDN-Hsmu
271112,,Domine non sum dignus ut,V,CDN-Hsmu M2149.L4,CDN-Hsmu
271138,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271164,,Domine deus propitius esto populo,R,CDN-Hsmu M2149.L4,CDN-Hsmu
271201,,Domine non habeo hominem ut,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271209,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271239,,Domine labia mea aperies et ,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271270,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271337,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271393,,Domine si hic fuisses Lazarus,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271413,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271499,,Domine in virtute*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
271848,,Domine iste sanctus*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
272346,,Domine si tu es jube ,R,CDN-Hsmu M2149.L4,CDN-Hsmu
272417,,Domine non aspicias peccata mea,R,CDN-Hsmu M2149.L4,CDN-Hsmu
272681,,Domine dominus noster quam admirabile,A,CDN-Hsmu M2149.L4,CDN-Hsmu
272695,,Domine iste sanctus habitabit in,A,CDN-Hsmu M2149.L4,CDN-Hsmu
272720,,Domine praevenisti eum in benedictionibus ,R,CDN-Hsmu M2149.L4,CDN-Hsmu
272838,,Domine quinque talenta tradidisti mihi ,V,CDN-Hsmu M2149.L4,CDN-Hsmu
272846,,Domine iste*,A,CDN-Hsmu M2149.L4,CDN-Hsmu
273031,,Domine deus virtutum*,W,CH-ENstb Cod. 103,CH-ENstb
273356,,Domine deus virtutum converte nos,V,CH-ENstb Cod. 103,CH-ENstb
273496,,Domine audivi auditum tuum et,V,CH-ENstb Cod. 103,CH-ENstb
273506,,Domine audivi auditum tuum et,V,CH-ENstb Cod. 103,CH-ENstb
273555,,Domine audivi auditum tuum et,V,CH-ENstb Cod. 103,CH-ENstb
273593,,Domine virtus et laetitia rectorum,A,CH-ENstb Cod. 103,CH-ENstb
273665,,Domine suscipe me ut cum,A,CH-ENstb Cod. 103,CH-ENstb
273941,,Domine suscipe me ut cum ,A,CH-ENstb Cod. 103,CH-ENstb
274111,,Domine si tu vis potes,A,CH-ENstb Cod. 103,CH-ENstb
274112,,Domine puer meus jacet paralyticus,A,CH-ENstb Cod. 103,CH-ENstb
274113,,Domine non sum dignus ut ,A,CH-ENstb Cod. 103,CH-ENstb
274117,,Domine salva nos perimus impera,A,CH-ENstb Cod. 103,CH-ENstb
274118,,Domine salva nos perimus impera,A,CH-ENstb Cod. 103,CH-ENstb
274128,,Domine in virtute tua laetabitur,A,CH-ENstb Cod. 103,CH-ENstb
274132,,Domine ne in ira tua,R,CH-ENstb Cod. 103,CH-ENstb
274155,,Domine dilexi decorem domus tuae,V,CH-ENstb Cod. 103,CH-ENstb
274165,,Domine deus Israel exaudi preces ,V,CH-ENstb Cod. 103,CH-ENstb
274220,,Domine ne in ira tua ,V,CH-ENstb Cod. 103,CH-ENstb
274229,,Domine in caelo misericordia tua,A,CH-ENstb Cod. 103,CH-ENstb
