type,id,incipit,siglum
Chant,199288,Domine deus qui conteris,D-B
Chant,199295,Domine rex omnipotens in,D-B
Chant,199303,Domine rex omnipotens in,D-B
Chant,199343,Domine in virtute tua,D-B
Chant,199381,Domine factum est ut,D-B
Chant,714723,Domine qui me creasti et,D-B
Chant,714748,Domine si tu es jube,D-B
Chant,714763,Domine tu omnia nosti tu ,D-B
Chant,185191,Domine deus virtutum,D-BAs
Chant,185321,Domine deus virtutum converte,D-BAs
Chant,185354,Domine virtus et laetitia,D-BAs
Chant,185394,Domine libera animam meam a,D-BAs
Chant,185529,Domine ne in ira tua ,D-BAs
Chant,185551,Domine exaudi orationem meam,D-BAs
Chant,185797,Domine audivi auditum tuum et,D-BAs
Chant,185851,Domine refugium*,D-BAs
Chant,185883,Domine bonum est nos hic ,D-BAs
Chant,185902,Domine dimitte eam quia,D-BAs
Chant,185948,Domine vim patior responde,D-BAs
Chant,185992,Domine abstraxisti ab inferis,D-BAs
Chant,186111,Domine ostende nobis patrem,D-BAs
Chant,186546,Domine mi rex da mihi ,D-BAs
Chant,186676,Domine si adhuc populo tuo,D-BAs
Chant,186681,Domine deus noster*,D-BAs
Chant,186709,Domine Jesu Christe seminator,D-BAs
Chant,186716,Domine Jesu Christe pastor,D-BAs
Chant,186939,Domine quinque talenta,D-BAs
Chant,186946,Domine dominus noster quam,D-BAs
Chant,186956,Domine iste sanctus habitabit,D-BAs
Chant,187034,Domine dilexi decorem domus,D-BAs
Chant,187061,Domine dilexi*,D-BAs
Chant,187062,Domine dilexi decorem*,D-BAs
Chant,187112,Domine pater et deus vitae,D-BAs
Chant,187113,Domine pater et deus vitae,D-BAs
Chant,187177,Domine rex omnipotens in,D-BAs
Chant,187186,Domine rex omnipotens in,D-BAs
Chant,187198,Domine deus exercituum magne,D-BAs
Chant,187199,Domine deus qui conteris,D-BAs
Chant,187258,Domine factum est ut,D-BAs
Chant,187309,Domine descende ut sanes,D-BAs
Chant,187325,Domine quando veneris,D-BAs
Chant,257735,Domine si in tempore hoc,D-FUl
Chant,257767,Domine si in tempore*,D-FUl
Chant,258059,Domine qui custodis pactum et,D-FUl
Chant,258060,Domine si conversus fuerit,D-FUl
Chant,258085,Domine pater et deus vitae,D-FUl
Chant,258086,Domine pater et deus vitae,D-FUl
Chant,258157,Domine rex omnipotens in,D-FUl
Chant,258169,Domine deus qui conteris,D-FUl
Chant,258175,Domine rex omnipotens in,D-FUl
Chant,258259,Domine factum est ut,D-FUl
Chant,258323,Domine descende ut sanes,D-FUl
Chant,258342,Domine dilexi*,D-FUl
Chant,258352,Domine dilexi decorem*,D-FUl
Chant,258393,Domine dilexi decorem domus,D-FUl
Chant,258489,Domine ostende nobis patrem,D-FUl
Chant,258564,Domine Jesu Christe*,D-FUl
Chant,258597,Domine Jesu Christe redemptor,D-FUl
Chant,258730,Domine si tu es jube ,D-FUl
Chant,258893,Domine deus noster*,D-FUl
Chant,258902,Domine si adhuc*,D-FUl
Chant,259445,Domine mi rex da mihi ,D-FUl
Chant,259452,Domine mi rex*,D-FUl
Chant,259622,Domine deus virtutum beati,D-FUl
Chant,259642,Domine qui operati sunt,D-FUl
Chant,259655,Domine spes sanctorum et,D-FUl
Chant,259686,Domine deus noster cujus,D-FUl
Chant,259704,Domine si adhuc populo tuo,D-FUl
Chant,259705,Domine si adhuc in eodem,D-FUl
Chant,259707,Domine si adhuc populo tuo,D-FUl
Chant,259733,Domine si adhuc populo tuo,D-FUl
Chant,259741,Domine deus noster*,D-FUl
Chant,259757,Domine deus noster*,D-FUl
Chant,259841,Domine Jesu Christe*,D-FUl
Chant,259865,Domine Jesu Christe seminator,D-FUl
Chant,259873,Domine Jesu Christe pastor,D-FUl
Chant,260174,Domine quinque talenta,D-FUl
Chant,260181,Domine dominus noster quam,D-FUl
Chant,260189,Domine iste sanctus habitabit,D-FUl
Chant,682677,Domine deus virtutum converte nos,D-Gsta
Chant,682783,Domine dominus noster quam admirabile,D-Gsta
Chant,682880,Domine non secundum peccata nostra,D-Gsta
Chant,682881,Domine ne memineris iniquitatum nostrarum,D-Gsta
Chant,682901,Domine vivifica me secundum eloquium ,D-Gsta
Chant,682941,Domine deus virtutum exaudi preces,D-Gsta
Chant,682944,Domine refugium factus es nobis,D-Gsta
Chant,683083,Domine deus salutis meae in,D-Gsta
Chant,683087,Domine deus virtutum exaudi preces,D-Gsta
Chant,683091,Domine libera animam meam a,D-Gsta
Chant,683095,Domine deus salutis meae in ,D-Gsta
Chant,683096,Domine deus meus in te,D-Gsta
Chant,683106,Domine dominus noster quam admirabile,D-Gsta
Chant,683115,Domine ne in furore tuo ,D-Gsta
Chant,683221,Domine libera animam meam a ,D-Gsta
Chant,683222,Domine in auxilium meum respice ,D-Gsta
Chant,683251,Domine quis habitabit in tabernaculo,D-Gsta
Chant,683256,Domine fac mecum misericordiam tuam ,D-Gsta
Chant,683519,Domine in auxilium meum respice ,D-Gsta
Chant,683520,Domine memorabor justitiae tuae solius,D-Gsta
Chant,683547,Domine convertere et eripe animam ,D-Gsta
Chant,683575,Domine deus meus clamavi ad,D-Gsta
Chant,683635,Domine ne longe facias auxilium,D-Gsta
Chant,683918,Domine exaudi orationem meam et,D-Gsta
Chant,683921,Domine exaudi orationem meam et,D-Gsta
Chant,683928,Domine exaudi orationem meam et ,D-Gsta
Chant,684061,Domine audivi auditum tuum et,D-Gsta
Chant,684073,Domine domine virtus salutis meae,D-Gsta
Chant,684174,Domine probasti me et cognovisti ,D-Gsta
Chant,685302,Domine deus salutis meae in,D-Gsta
Chant,685701,Domine in tua misericordia speravi ,D-Gsta
Chant,685742,Domine libera animam meam a,D-Gsta
Chant,685749,Domine convertere et eripe animam,D-Gsta
Chant,685978,Domine deus virtutum exaudi preces,D-Gsta
Chant,685993,Domine refugium factus es nobis ,D-Gsta
Chant,686014,Domine dominus noster quam admirabile,D-Gsta
Chant,686216,Domine in auxilium meum respice,D-Gsta
Chant,686217,Domine memorabor justitiae tuae solius,D-Gsta
Chant,686284,Domine refugium factus es nobis,D-Gsta
Chant,686292,Domine deus virtutum exaudi preces,D-Gsta
Chant,686294,Domine libera animam meam a,D-Gsta
Chant,686299,Domine deus salutis meae in,D-Gsta
Chant,686324,Domine refugium factus es nobis,D-Gsta
Chant,686427,Domine deus in simplicitate cordis ,D-Gsta
Chant,686471,Domine probasti me et cognovisti*,D-Gsta
Chant,686719,Domine praevenisti*,D-Gsta
Chant,686738,Domine quinque talenta tradidisti*,D-Gsta
Chant,686740,Domine praevenisti eum*,D-Gsta
Chant,686748,Domine quinque talenta*,D-Gsta
Chant,686885,Domine praevenisti*,D-Gsta
Chant,686897,Domine in virtute tua laetabitur,D-Gsta
Chant,686929,Domine probasti me et cognovisti,D-Gsta
Chant,686937,Domine probasti me et cognovisti,D-Gsta
Chant,687040,Domine praevenisti eum*,D-Gsta
Chant,687373,Domine praevenisti eum*,D-Gsta
Chant,687905,Domine quinque talenta*,D-Gsta
Chant,688056,Domine praevenisti eum*,D-Gsta
Chant,688113,Domine praevenisti eum*,D-Gsta
Chant,688134,Domine quinque talenta*,D-Gsta
Chant,688591,Domine praevenisti eum*,D-Gsta
Chant,688628,Domine praevenisti*,D-Gsta
Chant,688639,Domine praevenisti*,D-Gsta
Chant,688727,Domine probasti me et cognovisti ,D-Gsta
Chant,688980,Domine dominus noster quam admirabile,D-Gsta
Chant,688985,Domine praevenisti eum in benedictionibus,D-Gsta
Chant,689772,Domine quinque talenta tradidisti mihi ,D-Gsta
Chant,689980,Domine refugium*,D-Gsta
Chant,689983,Domine deus*,D-Gsta
Chant,690053,Domine deus in simplicitate*,D-Gsta
Chant,690232,Domine Jesu Christe rex gloriae,D-Gsta
Chant,690347,Domine Dominus noster quam admirabile,D-Gsta
Chant,614809,Domine deus virtutum converte*,D-KA
Chant,615011,Domine deus virtutum converte nos,D-KA
Chant,615170,Domine audivi auditum tuum et,D-KA
Chant,615180,Domine audivi auditum tuum et,D-KA
Chant,615237,Domine audivi auditum tuum et,D-KA
Chant,615309,Domine libera animam meam a,D-KA
Chant,615596,Domine si tu vis potes ,D-KA
Chant,615597,Domine puer meus jacet paralyticus ,D-KA
Chant,615598,Domine non sum dignus ut,D-KA
Chant,615602,Domine salva nos perimus impera ,D-KA
Chant,615603,Domine salva nos perimus impera ,D-KA
Chant,615606,Domine ne in ira tua ,D-KA
Chant,615623,Domine dilexi decorem domus tuae ,D-KA
Chant,615633,Domine deus Israel exaudi preces ,D-KA
Chant,615645,Domine ne in ira tua ,D-KA
Chant,615664,Domine deus propitius esto populo ,D-KA
Chant,615667,Domine deus virtutum convertere respice ,D-KA
Chant,615676,Domine exaudi orationem meam et ,D-KA
Chant,616033,Domine non aspicias peccata mea ,D-KA
Chant,616126,Domine audivi auditum tuum et,D-KA
Chant,616282,Domine refugium*,D-KA
Chant,616301,Domine non habeo hominem ut,D-KA
Chant,616306,Domine bonum est nos hic,D-KA
Chant,616337,Domine labia mea aperies et,D-KA
Chant,616346,Domine dimitte eam quia clamat ,D-KA
Chant,616427,Domine ut video propheta es,D-KA
Chant,616493,Domine si hic fuisses Lazarus ,D-KA
Chant,616519,Domine labia mea aperies et,D-KA
Chant,616546,Domine deus meus in te,D-KA
Chant,616643,Domine vim patior responde pro,D-KA
Chant,616767,Domine abstraxisti ab inferis animam,D-KA
Chant,617160,Domine ostende nobis patrem et,D-KA
Chant,617167,Domine ostende nobis patrem et,D-KA
Chant,617186,Domine audivi*,D-KA
Chant,617305,Domine si in tempore hoc,D-KA
Chant,617511,Domine si tu es jube,D-KA
Chant,617898,Domine mi rex da mihi,D-KA
Chant,618094,Domine Jesu Christe ne despicias ,D-KA
Chant,618183,Domine qui operati sunt justitiam,D-KA
Chant,618192,Domine spes sanctorum et turris,D-KA
Chant,618194,Domine deus virtutum beati omnes,D-KA
Chant,618239,Domine si adhuc populo tuo ,D-KA
Chant,618240,Domine si adhuc in eodem ,D-KA
Chant,618242,Domine si adhuc populo tuo ,D-KA
Chant,618269,Domine si adhuc populo tuo ,D-KA
Chant,618276,Domine deus noster cujus gratia,D-KA
Chant,618309,Domine Jesu Christe seminator casti,D-KA
Chant,618319,Domine Jesu Christe pastor bone,D-KA
Chant,618408,Domine Jesu Christe magister bone,D-KA
Chant,618662,Domine libera animam meam a,D-KA
Chant,618689,Domine dominus noster quam admirabile,D-KA
Chant,618692,Domine quinque talenta tradidisti mihi ,D-KA
Chant,618699,Domine iste sanctus habitabit in,D-KA
Chant,618755,Domine quinque talenta tradidisti mihi,D-KA
Chant,618852,Domine dilexi*,D-KA
Chant,619097,Domine qui custodis pactum et,D-KA
Chant,619098,Domine si conversus fuerit populus,D-KA
Chant,619131,Domine pater et deus vitae,D-KA
Chant,619134,Domine pater et deus vitae,D-KA
Chant,619233,Domine deus qui conteris bella,D-KA
Chant,619236,Domine deus exercituum magne et,D-KA
Chant,619244,Domine rex omnipotens in ditione,D-KA
Chant,619249,Domine deus caeli et terrae ,D-KA
Chant,619256,Domine rex omnipotens in ditione,D-KA
Chant,619356,Domine factum est ut imperasti ,D-KA
Chant,619431,Domine descende ut sanes filium,D-KA
Chant,619529,Domine quando veneris judicare terram,D-KA
Chant,619539,Domine secundum actum meum noli,D-KA
Chant,619568,Domine qui plasmasti me miserere,D-KA
Chant,619569,Domine quicquid vitiorum fallente diabolo,D-KA
Chant,619628,Domine tu mihi lavas pedes,D-KA
Chant,619630,Domine non tantum pedes sed,D-KA
Chant,619664,Domine in virtute tua laetabitur,D-KA
Chant,619722,Domine in caelo misericordia tua,D-KA
Chant,619725,Domine in caelo misericordia tua,D-KA
Chant,619766,Domine deus meus in te,D-KA
Chant,619787,Domine deus in adjutorium meum ,D-KA
Chant,619824,Domine refugium tu factus es,D-KA
Chant,619827,Domine refugium factus es nobis,D-KA
Chant,619833,Domine probasti me et cognovisti,D-KA
Chant,619835,Domine clamavi ad te et,D-KA
Chant,619874,Domine exaudi R. Orationem meam,D-KA
Chant,619875,Domine exaudi orationem meam,D-KA
Chant,330314,Domine deus virtutum*,D-KNd
Chant,330450,Domine deus virtutum converte nos,D-KNd
Chant,330605,Domine audivi auditum tuum et,D-KNd
Chant,330706,Domine libera animam meam a,D-KNd
Chant,330720,Domine suscipe*,D-KNd
Chant,330729,Domine virtus et laetitia rectorum,D-KNd
Chant,330755,Domine suscipe me ut cum,D-KNd
Chant,330916,Domine audivi auditum tuum et,D-KNd
Chant,330922,Domine audivi auditum tuum et,D-KNd
Chant,331158,Domine si tu vis potes,D-KNd
Chant,331160,Domine puer meus jacet paralyticus,D-KNd
Chant,331161,Domine non sum dignus ut,D-KNd
Chant,331164,Domine salva nos perimus impera,D-KNd
Chant,331165,Domine salva nos perimus impera,D-KNd
Chant,331211,Domine ne in ira tua,D-KNd
Chant,331230,Domine dilexi decorem domus tuae ,D-KNd
Chant,331274,Domine in caelo Misericordia tua,D-KNd
Chant,331325,Domine ne in ira tua,D-KNd
Chant,331368,Domine deus in adjutorium meum,D-KNd
Chant,331382,Domine refugium tu factus es,D-KNd
Chant,331412,Domine audivi auditum tuum et ,D-KNd
Chant,331417,Domine probasti me et cognovisti,D-KNd
Chant,331419,Domine clamavi ad te et,D-KNd
Chant,331428,Domine exaudi*,D-KNd
Chant,331431,Domine exaudi orationem meam et,D-KNd
Chant,331753,Domine deus virtutum*,D-KNd
Chant,331830,Domine audivi auditum tuum et,D-KNd
Chant,331994,Domine labia mea aperies et ,D-KNd
Chant,332000,Domine dimitte eam quia clamat,D-KNd
Chant,332115,Domine si hic fuisses Lazarus,D-KNd
Chant,332151,Domine labia mea aperies et,D-KNd
Chant,332248,Domine vim patior responde pro,D-KNd
Chant,332305,Domine miserere,D-KNd
Chant,332309,Domine miserere*,D-KNd
Chant,332313,Domine miserere,D-KNd
Chant,332327,Domine tu mihi lavas pedes,D-KNd
Chant,332382,Domine miserere*,D-KNd
Chant,332386,Domine miserere*,D-KNd
Chant,332390,Domine miserere*,D-KNd
Chant,332407,Domine abstraxisti ab inferis animam,D-KNd
Chant,332616,Domine ostende nobis patrem et,D-KNd
Chant,332817,Domine si in tempore hoc ,D-KNd
Chant,333061,Domine si tu es jube,D-KNd
Chant,333496,Domine mi rex da mihi,D-KNd
Chant,333694,Domine Jesu Christe ne despicias,D-KNd
Chant,333738,Domine qui operati sunt justitiam ,D-KNd
Chant,333745,Domine spes sanctorum et turris,D-KNd
Chant,333764,Domine deus virtutum beati omnes ,D-KNd
Chant,333780,Domine deus noster cujus gratia,D-KNd
Chant,333789,Domine si adhuc populo tuo ,D-KNd
Chant,333792,Domine si adhuc populo tuo,D-KNd
Chant,333813,Domine si adhuc populo tuo,D-KNd
Chant,333821,Domine deus noster*,D-KNd
Chant,333847,Domine Jesu Christe seminator casti,D-KNd
Chant,333854,Domine Jesu Christe pastor bone,D-KNd
Chant,333986,Domine qui custodis pactum et,D-KNd
Chant,333987,Domine si conversus fuerit populus ,D-KNd
Chant,334018,Domine pater et deus vitae,D-KNd
Chant,334022,Domine pater et deus vitae,D-KNd
Chant,334122,Domine deus exercituum magne et,D-KNd
Chant,334123,Domine deus qui conteris bella,D-KNd
Chant,334130,Domine rex omnipotens in ditione,D-KNd
Chant,334140,Domine rex omnipotens in ditione,D-KNd
Chant,334219,Domine factum est ut imperasti,D-KNd
Chant,334295,Domine descende ut sanes filium ,D-KNd
Chant,334423,Domine deus*,D-KNd
Chant,334560,Domine quinque talenta tradidisti mihi,D-KNd
Chant,334567,Domine dominus noster quam admirabile ,D-KNd
Chant,334575,Domine iste sanctus habitabit in,D-KNd
Chant,334710,Domine dilexi*,D-KNd
Chant,334730,Domine dilexi*,D-KNd
Chant,334731,Domine dilexi decorem domus tuae,D-KNd
Chant,334736,Domine dilexi*,D-KNd
Chant,334762,Domine Jesu Christe verus deus ,D-KNd
Chant,334803,Domine ait Martha non est,D-KNd
Chant,334883,Domine ne tradas bestiis animas,D-KNd
Chant,334909,Domine exaudi orationem*,D-KNd
Chant,334919,Domine quando veneris judicare terram,D-KNd
Chant,334936,Domine secundum actum meum noli,D-KNd
Chant,334955,Domine exaudi orationem meam*,D-KNd
Chant,335133,Domine deus*,D-KNd
Chant,335236,Domine*,D-KNd
Chant,335237,Domine probasti me et cognovisti,D-KNd
Chant,335240,Domine clamavi*,D-KNd
Chant,335241,Domine clamavi ad te exaudi ,D-KNd
Chant,335266,Domine audivi*,D-KNd
Chant,335267,Domine audivi auditum tuum et ,D-KNd
Chant,601891,Domine qui operati sunt justitiam,D-KNd
Chant,601902,Domine spes sanctorum et turris,D-KNd
Chant,601904,Domine deus virtutum beati omnes ,D-KNd
Chant,601934,Domine in virtute tua*,D-KNd
Chant,601976,Domine deus virtutum converte nos ,D-KNd
Chant,602141,Domine deus virtutum converte nos,D-KNd
Chant,602226,Domine audivi auditum tuum et ,D-KNd
Chant,602481,Domine puer meus jacet paralyticus,D-KNd
Chant,602484,Domine nonne bonum semen seminasti,D-KNd
Chant,602488,Domine in virtute tua laetabitur,D-KNd
Chant,602492,Domine ne in ira tua ,D-KNd
Chant,602511,Domine dilexi decorem domus tuae,D-KNd
Chant,602517,Domine deus Israel exaudi preces,D-KNd
Chant,602558,Domine in caelo misericordia tua,D-KNd
Chant,602601,Domine deus meus in te,D-KNd
Chant,602630,Domine libera animam meam,D-KNd
Chant,602654,Domine deus virtutum convertere respice,D-KNd
Chant,602662,Domine refugium tu factus es,D-KNd
Chant,602670,Domine probasti me et cognovisti,D-KNd
Chant,602672,Domine clamavi ad te exaudi,D-KNd
Chant,602712,Domine exaudi orationem meam et,D-KNd
Chant,602716,Domine exaudi orationem meam,D-KNd
Chant,602804,Domine puer meus jacet paralyticus,D-KNd
Chant,602805,Domine non sum dignus ut ,D-KNd
Chant,602822,Domine in virtute*,D-KNd
Chant,602848,Domine deus propitius esto populo ,D-KNd
Chant,602877,Domine non habeo hominem ut,D-KNd
Chant,602909,Domine labia mea aperies et,D-KNd
Chant,603032,Domine si hic fuisses Lazarus,D-KNd
Chant,603561,Domine non aspicias peccata mea,D-KNd
Chant,603768,Domine dominus noster quam admirabile,D-KNd
Chant,603779,Domine iste sanctus habitabit in,D-KNd
Chant,603800,Domine praevenisti eum in benedictionibus,D-KNd
Chant,603892,Domine quinque talenta tradidisti mihi ,D-KNd
Chant,603948,Domine iste sanctus*,D-KNd
Chant,669270,Domine iste sanctus*,D-KNd
Chant,642004,Domine deus vir*,D-LEu
Chant,642084,Domine deus virtutum*,D-LEu
Chant,642282,Domine audivi*,D-LEu
Chant,642316,Domine audivi*,D-LEu
Chant,642320,Domine audivi*,D-LEu
Chant,642665,Domine audivi*,D-LEu
Chant,642717,Domine audivi*,D-LEu
Chant,642719,Domine audivi*,D-LEu
Chant,642891,Domine si tu vis potes,D-LEu
Chant,642892,Domine puer meus jacet paralyticus*,D-LEu
Chant,642893,Domine non sum dignus ut ,D-LEu
Chant,642896,Domine salva nos perimus* I,D-LEu
Chant,642899,Domine ne in ira tua*,D-LEu
Chant,642914,Domine dilexi*,D-LEu
Chant,642916,Domine deus Israel*,D-LEu
Chant,642936,Domine ne in ira*,D-LEu
Chant,642955,Domine deus propitius*,D-LEu
Chant,642958,Domine deus vir*,D-LEu
Chant,642967,Domine exaudi oratio*,D-LEu
Chant,643739,Domine rex omnipotens propter te*,D-LEu
Chant,643808,Domine audivi*,D-LEu
Chant,643845,Domine si inveni*,D-LEu
Chant,643858,Domine puer meus jacet*,D-LEu
Chant,643871,Domine puer meus*,D-LEu
Chant,643872,Domine non sum dignus*,D-LEu
Chant,643918,Domine refugium*,D-LEu
Chant,644019,Domine non habeo hominem*,D-LEu
Chant,644023,Domine bonum est nos hic,D-LEu
Chant,644050,Domine deus patris mei*,D-LEu
Chant,644062,Domine labia mea aperies*,D-LEu
Chant,644150,Domine ut video propheta es,D-LEu
Chant,644271,Domine si hic fuisses Lazarus ,D-LEu
Chant,644302,Domine labia*,D-LEu
Chant,644457,Domine vim patior responde*,D-LEu
Chant,644984,Domine abstraxisti*,D-LEu
Chant,645002,Domine post passionem*,D-LEu
Chant,645110,Domine ostende nobis*,D-LEu
Chant,645288,Domine deus rex omnipotens*,D-LEu
Chant,645311,Domine ostende nobis patrem*,D-LEu
Chant,645610,Domine si tu es jube,D-LEu
Chant,649562,Domine mi rex da mihi,D-LEu
Chant,649926,Domine dominus noster*,D-LEu
Chant,649930,Domine si adhuc populo tuo*,D-LEu
Chant,649933,Domine si ad*,D-LEu
Chant,649936,Domine iste sanctus habitabit*,D-LEu
Chant,649962,Domine si adhuc populo tuo,D-LEu
Chant,649997,Domine Jesu Christe seminator*,D-LEu
Chant,650021,Domine Jesu Christe pastor bone*,D-LEu
Chant,650112,Domine Jesu Christe magister bone*,D-LEu
Chant,650150,Domine non aspicias peccata mea*,D-LEu
Chant,650398,Domine dominus noster*,D-LEu
Chant,650399,Domine iste sanctus habi*,D-LEu
Chant,650409,Domine quinque*,D-LEu
Chant,650447,Domine quinque talenta tradidisti*,D-LEu
Chant,650562,Domine si conversus fuerit*,D-LEu
Chant,650674,Domine descende ut sanes filium,D-LEu
Chant,650701,Domine si conversus*,D-LEu
Chant,650728,Domine pater et deus vitae ,D-LEu
Chant,650731,Domine pater et*,D-LEu
Chant,650815,Domine deus qui conteris bella*,D-LEu
Chant,650829,Domine rex omnipotens*,D-LEu
Chant,650840,Domine rex omnipotens libera nos*,D-LEu
Chant,651075,Domine quando veneris*,D-LEu
Chant,651077,Domine secundum*,D-LEu
Chant,651111,Domine tu mihi lavas pedes*,D-LEu
Chant,651112,Domine non tantum pedes meos*,D-LEu
Chant,651123,Domine qui operati sunt justitiam,D-LEu
Chant,651127,Domine spes sanctorum et turris ,D-LEu
Chant,651129,Domine deus virtutum beati omnes,D-LEu
Chant,651141,Domine deus noster cujus gratia ,D-LEu
Chant,345386,Domine deus virtutum converte,D-MZb
Chant,345528,Domine deus virtutum converte,D-MZb
Chant,345672,Domine audivi auditum tuum et,D-MZb
Chant,345747,Domine virtus et laetitia,D-MZb
Chant,345799,Domine suscipe me ut cum,D-MZb
Chant,345970,Domine virtus*,D-MZb
Chant,345990,Domine audivi auditum tuum et,D-MZb
Chant,346177,Domine deus meus*,D-MZb
Chant,346195,Domine in virtute tua,D-MZb
Chant,346200,Domine dilexi decorem domus,D-MZb
Chant,346300,Domine ne in ira tua ,D-MZb
Chant,346352,Domine deus in adjutorium,D-MZb
