type,id,title,manuscript_full_text,source_id,siglum
chant,459691,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in aequitate in saecula saeculorum laudabunt te. Quam dilecta,123718,CH-SGs
chant,459752,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat voluntas tua,123718,CH-SGs
chant,459753,,Domine si adhuc in eodem labore stare me praecipis munia tua devotus implebo | FIAT,123718,CH-SGs
chant,459755,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | QUI NEC,123718,CH-SGs
chant,459778,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua,123718,CH-SGs
chant,459890,,Domine ihesu xpicte seminator casti consilii Suscipe seminum fructus quos in cecilia seminasti. Cum invocarem,123718,CH-SGs
chant,459909,,Domine ihesu xpicte pastor bone seminator casti consilii Suscipe seminum fructus quos in cecilia seminasti Cecilia famula tua quasi ovis tibi argumentosa deservit,123718,CH-SGs
chant,459926,,Domine ihesu xpicte,123718,CH-SGs
chant,459958,,Domine quinque talenta,123718,CH-SGs
chant,460266,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum,123718,CH-SGs
chant,460268,,Domine quinque talenta tradidisti mihi ecce alia quinque superlucratus sum | INTRA,123718,CH-SGs
chant,460273,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iustitiam requiescet in monte sancto tuo,123718,CH-SGs
chant,460309,,Domine quinque talenta tradidisti mihi ecce alia quinque superlucratus sum,123718,CH-SGs
chant,460465,,Domine quando veneris iudicare terram ubi me abscondam a vultu irae tuae quia peccavi in vita mea,123718,CH-SGs
chant,460481,,Domine secundum actum meum noli me iudicare Nihil dignum in conspectu tuo egi Ideo deprecor maiestatem tuam ut tu deus deleas iniquitatem meam,123718,CH-SGs
chant,460530,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum tu exaudies in caelo domine et libera eos de manibus inimicorum eorum,123718,CH-SGs
chant,460559,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno | Quoniam,123718,CH-SGs
chant,460560,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis mihi et desiderium malignum averte a me domine Aufer a me concupiscentiam et animo inreverenti et infrunito ne tradas me domine,123718,CH-SGs
chant,460662,,Domine deus qui conteris bella ab initio eleva brachium tuum super gentes quae cogitant servis tuis mala et dextera tua glorificetur in nobis,123718,CH-SGs
chant,460672,,DOMINE REX OMNIPOTENS IN DITIONE TUA CUNCTA sunt posita et non est qui possit resistere voluntati tuae libera nos propter nomen tuum,123718,CH-SGs
chant,460677,,Domine deus caeli et terrae respice ad humilitatem nostram | Qui,123718,CH-SGs
chant,460684,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit tuae resistere voluntati,123718,CH-SGs
chant,460840,,Domine factum est ut imperasti et adhuc locus est,123718,CH-SGs
chant,460938,,Domine descende ut sanes filium filium meum priusquam moriatur dicit ei iesus vade filius tuus vivit alleluia,123718,CH-SGs
chant,470833,,Domine deus virtutum converte [Usque] salvi erimus,123750,CH-SGs
chant,470923,,Domine deus te decet ymnus qui sanctum nicolaum elegisti et in atriis tuis habitare fecisti,123750,CH-SGs
chant,471027,,Domine deus virtutum converte nos,123750,CH-SGs
chant,471172,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium,123750,CH-SGs
chant,471189,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium,123750,CH-SGs
chant,471205,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium,123750,CH-SGs
chant,471327,,Domine libera animam meam a labiis iniquis et a lingua dolosa,123750,CH-SGs
chant,471516,,Domine audivi,123750,CH-SGs
chant,471583,,Domine si tu vis potes me mundare et ait ihesus volo mundare,123750,CH-SGs
chant,471584,,Domine puer meus iacet paralyticus in domo et male torquetur amen dico tibi ego veniam et curabo eum,123750,CH-SGs
chant,471585,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus,123750,CH-SGs
chant,471589,,Domine salva nos perimus impera et fac deus tranquillitatem magnam,123750,CH-SGs
chant,471590,,Domine salva nos perimus impera et fac deus tranquillitatem magnam porro homines cum vidissent quod fecerat signum dicebant qualis est hic quia ventis imperat et mari et obediunt ei,123750,CH-SGs
chant,471593,,Domine ne in ira tua arguas me neque in furore tuo corripias me miserere michi domine quoniam infirmus sum,123750,CH-SGs
chant,471608,,Domine dilexi decorem domus tuae et locum habitationis gloriae tuae,123750,CH-SGs
chant,471610,,Domine deus israhel exaudi preces nostras auribus percipe dolorem cordis nostri,123750,CH-SGs
chant,471632,,Domine ne in ira tua arguas me neque in furore tuo corripias me,123750,CH-SGs
chant,471651,,Domine deus propicius esto populo tuo et converte tribulationem nostram in gaudium,123750,CH-SGs
chant,471654,,Domine deus virtutum convertere respice de caelo et vide et visita vineam istam,123750,CH-SGs
chant,471663,,Domine exaudi orationem meam et clamor meus ad te veniat quia non spernis deus preces pauperum,123750,CH-SGs
chant,471667,,Domine in virtute tua laetabitur rex,123750,CH-SGs
chant,471673,,Domine deus meus in te speravi,123750,CH-SGs
chant,471750,,Domine in caelo misericordia tua,123750,CH-SGs
chant,471754,,Domine in caelo misericordia tua,123750,CH-SGs
chant,471792,,Domine deus meus in te speravi,123750,CH-SGs
chant,471794,,Domine libera animam meam,123750,CH-SGs
chant,471805,,Domine non est exaltatum cor meum,123750,CH-SGs
chant,471817,,Domine deus in adiutorium meum intende,123750,CH-SGs
chant,471850,,Domine deus salutis meae in die clamavi et nocte coram te,123750,CH-SGs
chant,471851,,Domine refugium factus es nobis,123750,CH-SGs
chant,471854,,Domine refugium tu factus es nobis,123750,CH-SGs
chant,471857,,Domine probasti me et cognovisti me,123750,CH-SGs
chant,471859,,Domine clamavi ad te exaudi me,123750,CH-SGs
chant,471860,,Domine clamavi ad te exaudi me,123750,CH-SGs
chant,471876,,Domine audivi auditum tuum et timui,123750,CH-SGs
chant,471894,,Domine exaudi,123750,CH-SGs
chant,471895,,Domine exaudi orationem meam,123750,CH-SGs
chant,472202,,Domine quinque,123750,CH-SGs
chant,472272,,Domine non aspicias peccata mea sed fidem huius hominis qui resuscitari filium suum rogat et redde in hoc corpusculum animam quam abstulisti et completa oratione revixit et sanum reddidit patri suo,123750,CH-SGs
chant,472358,,Domine audivi auditum tuum et timui consideravi opera tua et expavi,123750,CH-SGs
chant,472495,,Domine refugium | Tu factus,123750,CH-SGs
chant,472513,,Domine non habeo hominem ut cum mota fuerit aqua mittat me in piscinam,123750,CH-SGs
chant,472517,,Domine bonum est nos hic esse si vis faciamus hic tria tabernacula tibi unum moysi unum et heliae unum,123750,CH-SGs
chant,472543,,Domine labia mea aperies et os meum adnunciabit laudem tuam,123750,CH-SGs
chant,472548,,Domine dimitte eam quia clamat post nos ait illis ihesus non sum missus nisi ad oves quae perierunt domus israhel,123750,CH-SGs
chant,472620,,Domine ut video propheta es tu patres nostri in monte hoc adoraverunt,123750,CH-SGs
chant,472679,,Domine si hic fuisses lazarus non esset mortuus ecce iam foetet quadriduanus in monumento,123750,CH-SGs
chant,472710,,Domine labia mea aperies et os meum adnunciabit laudem tuam,123750,CH-SGs
chant,472853,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis,123750,CH-SGs
chant,472942,,Domine tu michi lavas pedes respondit ihesus et dixit ei et si non lavero tibi pedes non habebis partem mecum,123750,CH-SGs
chant,472943,,Domine non tantum pedes sed et manus et caput,123750,CH-SGs
chant,473001,,Domine abstraxisti ab inferis animam meam,123750,CH-SGs
chant,473032,,Domine miserere,123750,CH-SGs
chant,473036,,Domine miserere,123750,CH-SGs
chant,473040,,Domine miserere,123750,CH-SGs
chant,473281,,Domine ostende nobis patrem,123750,CH-SGs
chant,473297,,Domine ostende nobis patrem et sufficit nobis alleluia philippe qui videt me videt et patrem alleluia alleluia ,123750,CH-SGs
chant,473562,,Domine si in tempore hoc restitues regnum israhel dixit autem eis non est vestrum nosse tempora vel momenta quae pater posuit in sua potestate alleluia,123750,CH-SGs
chant,473753,,Domine si tu es iube me venire ad te super aquas et extendens manum apprehendit eum et dixit ihesus modice fidei quare dubitasti,123750,CH-SGs
chant,474204,,Domine mi rex da michi in disco caput iohannis baptistae,123750,CH-SGs
chant,474205,,Domine mi rex da michi in disco caput iohannis baptistae,123750,CH-SGs
chant,474212,,Domine mi rex da michi in disco caput iohannis baptiste,123750,CH-SGs
chant,474521,,Domine ihesu xpicte ne despicias desiderium meum sed in honore sanctae genitricis tuae et martyrum confessorumque tuorum prepara in hoc loco habitationem tuis aptam servitiis,123750,CH-SGs
chant,474580,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo,123750,CH-SGs
chant,474592,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in saecula,123750,CH-SGs
chant,474594,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in equitate in saecula saeculorum laudabunt te,123750,CH-SGs
chant,474660,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat voluntas tua,123750,CH-SGs
chant,474661,,Domine si adhuc in eodem labore stare me precipis munia tua devotus implebo,123750,CH-SGs
chant,474664,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua,123750,CH-SGs
chant,474687,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua,123750,CH-SGs
chant,474777,,Domine ihesu xpicte seminator casti consilii suscipe seminum fructus quos in cecilia seminasti,123750,CH-SGs
chant,474796,,Domine ihesu xpicte pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti cecilia famula tua quasi ovis tibi argumentosa deservit,123750,CH-SGs
chant,474813,,Domine ihesu xpicte,123750,CH-SGs
chant,474846,,Domine quinque talenta,123750,CH-SGs
chant,475171,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum,123750,CH-SGs
chant,475173,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum,123750,CH-SGs
chant,475178,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo,123750,CH-SGs
chant,475214,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum,123750,CH-SGs
chant,475348,,Domine dilexi decorem domus tuae locum tabernaculi gloriae tuae,123750,CH-SGs
chant,475372,,Domine si conversus,123750,CH-SGs
chant,475413,,Domine dilexi,123750,CH-SGs
chant,475418,,Domine dilexi decorem domus tuae,123750,CH-SGs
chant,475437,,Domine qui custodis pactum et misericordiam cum servis tuis qui ambulant coram te in toto corde suo,123750,CH-SGs
chant,475438,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum tu exaudies in caelo domine et libera eos de manibus inimicorum eorum,123750,CH-SGs
chant,475469,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno,123750,CH-SGs
chant,475470,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam et animo inreverenti et infrunito ne tradas me domine,123750,CH-SGs
chant,475575,,Domine deus qui conteris bella ab initio eleva brachium tuum super gentes quae cogitant servis tuis mala et dextera tua glorificetur in nobis,123750,CH-SGs
chant,475584,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit resistere voluntati tuae libera nos propter nomen tuum,123750,CH-SGs
chant,475589,,Domine deus caeli et terrae respice ad humilitatem nostram,123750,CH-SGs
chant,475596,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit tuae resistere voluntati,123750,CH-SGs
chant,475754,,Domine factum est ut imperasti et adhuc locus est,123750,CH-SGs
chant,475815,,Domine descende ut sanes filium meum priusquam moriatur dicit ei ihesus vade filius tuus vivit alleluia,123750,CH-SGs
chant,476356,,Domine deus salutis mee in die clamavi et nocte coram te,123750,CH-SGs
chant,672681,,Domine deus virtutum converte nos et ostende faciem tuam et salvi erimus,672485,CH-SGs
chant,672843,,Domine quinque talenta,672485,CH-SGs
chant,672969,,Domine vivifica me,672485,CH-SGs
chant,673045,,Domine deus virtutum exaudi preces servorum tuorum,672485,CH-SGs
chant,673048,,Domine refugium factus,672485,CH-SGs
chant,673075,,Domine deus,672485,CH-SGs
chant,673088,,Domine deus salutis,672485,CH-SGs
chant,673089,,Domine deus meus in te,672485,CH-SGs
chant,673094,,Domine dominus noster,672485,CH-SGs
chant,673112,,Domine libera animam meam a labiis iniquis et a lingua dolosa,672485,CH-SGs
chant,673113,,Domine in auxilium meum,672485,CH-SGs
chant,673139,,Domine quis habitabit,672485,CH-SGs
chant,673143,,Domine fac mecum,672485,CH-SGs
chant,673193,,Domine ad adiuvandum,672485,CH-SGs
chant,673194,,Domine memorabor,672485,CH-SGs
chant,673217,,Domine convertere,672485,CH-SGs
chant,673226,,Domine deus meus clamavi ad te et sanasti me domine abstraxisti ab inferis animam meam salvasti me a descendentibus in lacum,672485,CH-SGs
chant,673256,,Domine ne longe facias,672485,CH-SGs
chant,673288,,Domine exaudi orationem meam et clamor meus ad te veniat,672485,CH-SGs
chant,673294,,Domine exaudi,672485,CH-SGs
chant,673308,,Domine audivi auditum tuum et timui consideravi opera tua et expavi,672485,CH-SGs
chant,673320,,Domine domine virtus salutis meae obumbra caput meum in die belli,672485,CH-SGs
chant,673367,,Domine probasti me,672485,CH-SGs
chant,673492,,Domine deus in simplicitate,672485,CH-SGs
chant,673795,,Domine quinque,672485,CH-SGs
chant,674030,,Domine refugium tu factus es nobis a generatione et progenie,672485,CH-SGs
chant,701194,,Domine convertere et eripe animam meam salvum me fac propter misericordiam tuam [animam eripe?],701188,CH-SGs
chant,701203,,Domine ihesu xpiste rex glorie libera animas omnium fidelium defunctorum de poenis infern[i] et de profundo lacus libera eas de ore leonis ne absorbeat eas tartarus ne cadant in obscurum sed signifer sanctus michahel representet eas in lucem sanctam quam olim abrahe promisisti et semini eius,701188,CH-SGs
chant,197133,,domine non Secundum peccata,123688,D-B
chant,682677,,Domine deus virtutum converte nos et ostende faciem tuam et salvi erimus,682632,D-Gsta
chant,682783,,Domine dominus noster quam admirabile est nomen {tuum in universa terra},682632,D-Gsta
chant,682880,,Domine non secundum peccata nostra facias nobis neque secundum iniquitates nostras retribuas nobis,682632,D-Gsta
chant,682881,,Domine ne memineris iniquitatum nostrarum antiquarum cito anticipent nos misericordie tue quia pauperes facti sumus nimis,682632,D-Gsta
chant,682901,,Domine vivifica me secundum eloquium tuum ut sciam testimonia tua,682632,D-Gsta
chant,682941,,Domine deus virtutum exaudi preces servorum tuorum,682632,D-Gsta
chant,682944,,Domine refugium factus es nobis a generacione et progenie a seculo et in seculum tu es,682632,D-Gsta
chant,683083,,Domine deus salutis mee in die clamavi et nocte coram te,682632,D-Gsta
chant,683087,,Domine deus virtutum exaudi preces servorum tuorum,682632,D-Gsta
